Date,Temp
25/11/1988,25.43522042
26/11/1988,25.15522042
27/11/1988,25.67522042
28/11/1988,24.41522042
29/11/1988,26.05522042
30/11/1988,26.23522042
01/12/1988,25.62120367
02/12/1988,25.60120367
03/12/1988,25.28120367
04/12/1988,25.90120367
05/12/1988,25.12120367
06/12/1988,26.06120367
07/12/1988,26.28120367
08/12/1988,25.48120367
09/12/1988,25.32120367
10/12/1988,25.26120367
11/12/1988,24.94120367
12/12/1988,25.52120367
13/12/1988,25.54120367
14/12/1988,25.90120367
15/12/1988,25.24120367
16/12/1988,25.74120367
17/12/1988,25.77950107
18/12/1988,25.16120367
19/12/1988,24.46120367
20/12/1988,24.34120367
21/12/1988,24.76120367
22/12/1988,25.34120367
23/12/1988,25.58120367
24/12/1988,26.10120367
25/12/1988,26.24120367
26/12/1988,25.54120367
27/12/1988,25.22120367
28/12/1988,26.08120367
29/12/1988,25.88120367
30/12/1988,25.52120367
31/12/1988,25.30120367
01/01/1989,26.44831415
02/01/1989,25.26831415
03/01/1989,25.44831415
04/01/1989,25.72831415
05/01/1989,25.18831415
06/01/1989,25.70831415
07/01/1989,25.16831415
08/01/1989,24.98831415
09/01/1989,25.80831415
10/01/1989,24.94831415
11/01/1989,25.20831415
12/01/1989,24.72831415
13/01/1989,25.32831415
14/01/1989,25.36831415
15/01/1989,23.78831415
16/01/1989,25.38831415
17/01/1989,25.46831415
18/01/1989,25.72831415
19/01/1989,25.18831415
20/01/1989,26.16831415
21/01/1989,24.42831415
22/01/1989,24.80831415
23/01/1989,24.68831415
24/01/1989,24.68831415
25/01/1989,25.04831415
26/01/1989,23.98831415
27/01/1989,25.26831415
28/01/1989,25.88831415
29/01/1989,24.40831415
30/01/1989,25.10831415
31/01/1989,23.48831415
01/02/1989,24.78163747
02/02/1989,25.14163747
03/02/1989,25.34163747
04/02/1989,25.90163747
05/02/1989,25.54163747
06/02/1989,25.26163747
07/02/1989,25.62163747
08/02/1989,25.44163747
09/02/1989,25.74163747
10/02/1989,26.06163747
11/02/1989,25.78163747
12/02/1989,25.62163747
13/02/1989,25.52163747
14/02/1989,25.68163747
15/02/1989,26.10163747
16/02/1989,26.40163747
17/02/1989,24.92163747
18/02/1989,25.72163747
19/02/1989,25.20163747
20/02/1989,25.82163747
21/02/1989,25.76163747
22/02/1989,26.08163747
23/02/1989,26.54163747
24/02/1989,26.56163747
25/02/1989,26.52163747
26/02/1989,25.74163747
27/02/1989,25.84163747
28/02/1989,25.86163747
01/03/1989,26.08458158
02/03/1989,25.80458158
03/03/1989,25.70458158
04/03/1989,26.38458158
05/03/1989,26.20458158
06/03/1989,25.94458158
07/03/1989,26.24458158
08/03/1989,26.32458158
09/03/1989,26.40458158
10/03/1989,26.18458158
11/03/1989,25.94458158
12/03/1989,26.16458158
13/03/1989,25.70458158
14/03/1989,26.06458158
15/03/1989,25.62458158
16/03/1989,26.18458158
17/03/1989,26.44458158
18/03/1989,26.50458158
19/03/1989,26.64458158
20/03/1989,26.22458158
21/03/1989,26.52458158
22/03/1989,26.32458158
23/03/1989,26.80458158
24/03/1989,25.54458158
25/03/1989,26.46458158
26/03/1989,25.70458158
27/03/1989,25.32458158
28/03/1989,25.70458158
29/03/1989,25.60458158
30/03/1989,25.70458158
31/03/1989,26.08458158
01/04/1989,26.35352551
02/04/1989,24.17352551
03/04/1989,25.75352551
04/04/1989,22.93352551
05/04/1989,23.85352551
06/04/1989,23.57352551
07/04/1989,24.69352551
08/04/1989,24.43352551
09/04/1989,25.13352551
10/04/1989,24.43352551
11/04/1989,22.73352551
12/04/1989,24.11352551
13/04/1989,24.01352551
14/04/1989,24.07352551
15/04/1989,24.53352551
16/04/1989,24.37352551
17/04/1989,24.61352551
18/04/1989,24.91352551
19/04/1989,25.11352551
20/04/1989,25.45352551
21/04/1989,25.51352551
22/04/1989,26.11352551
23/04/1989,24.77352551
24/04/1989,25.77352551
25/04/1989,25.21352551
26/04/1989,24.93352551
27/04/1989,25.3114927
28/04/1989,25.27352551
29/04/1989,25.09352551
30/04/1989,24.53352551
01/05/1989,24.44150817
02/05/1989,25.06150817
03/05/1989,24.26150817
04/05/1989,23.74150817
05/05/1989,24.06150817
06/05/1989,24.84150817
07/05/1989,24.94150817
08/05/1989,25.42150817
09/05/1989,24.26150817
10/05/1989,23.96150817
11/05/1989,23.96150817
12/05/1989,24.28150817
13/05/1989,24.20150817
14/05/1989,23.34150817
15/05/1989,23.52150817
16/05/1989,24.58150817
17/05/1989,24.60150817
18/05/1989,24.82150817
19/05/1989,22.54150817
20/05/1989,24.58150817
21/05/1989,24.88150817
22/05/1989,24.42150817
23/05/1989,24.74150817
24/05/1989,23.82150817
25/05/1989,23.14150817
26/05/1989,23.92150817
27/05/1989,24.14150817
28/05/1989,24.54150817
29/05/1989,23.84150817
30/05/1989,23.70150817
31/05/1989,24.02150817
01/06/1989,24.52152314
02/06/1989,24.46152314
03/06/1989,23.68152314
04/06/1989,22.80152314
05/06/1989,23.06152314
06/06/1989,22.94152314
07/06/1989,23.28152314
08/06/1989,22.16152314
09/06/1989,23.24152314
10/06/1989,22.22152314
11/06/1989,22.36152314
12/06/1989,23.04152314
13/06/1989,23.30152314
14/06/1989,23.10152314
15/06/1989,22.80152314
16/06/1989,22.60152314
17/06/1989,23.14152314
18/06/1989,22.14152314
19/06/1989,22.90152314
20/06/1989,23.40152314
21/06/1989,22.72152314
22/06/1989,23.58152314
23/06/1989,23.52152314
24/06/1989,23.82152314
25/06/1989,23.62152314
26/06/1989,21.62152314
27/06/1989,23.38152314
28/06/1989,23.94152314
29/06/1989,21.98152314
30/06/1989,23.54152314
01/07/1989,23.58671441
02/07/1989,22.60671441
03/07/1989,22.24671441
04/07/1989,21.00671441
05/07/1989,20.44671441
06/07/1989,20.92671441
07/07/1989,21.38671441
08/07/1989,21.42671441
09/07/1989,22.16671441
10/07/1989,22.30671441
11/07/1989,22.18671441
12/07/1989,20.78671441
13/07/1989,21.30671441
14/07/1989,21.62671441
15/07/1989,22.40671441
16/07/1989,20.82671441
17/07/1989,22.20671441
18/07/1989,22.26671441
19/07/1989,21.40671441
20/07/1989,21.56671441
21/07/1989,20.82671441
22/07/1989,22.26671441
23/07/1989,22.04671441
24/07/1989,22.00671441
25/07/1989,21.70671441
26/07/1989,21.68671441
27/07/1989,21.38671441
28/07/1989,21.86671441
29/07/1989,22.60671441
30/07/1989,22.96671441
31/07/1989,22.86671441
01/08/1989,23.15280462
02/08/1989,22.69280462
03/08/1989,22.25280462
04/08/1989,22.81280462
05/08/1989,23.35280462
06/08/1989,21.21280462
07/08/1989,21.19280462
08/08/1989,21.93280462
09/08/1989,22.77280462
10/08/1989,23.11280462
11/08/1989,20.89280462
12/08/1989,20.93280462
13/08/1989,21.57280462
14/08/1989,22.01280462
15/08/1989,23.79280462
16/08/1989,23.53280462
17/08/1989,22.37280462
18/08/1989,22.17280462
19/08/1989,21.53280462
20/08/1989,22.63280462
21/08/1989,23.77280462
22/08/1989,23.19280462
23/08/1989,23.11280462
24/08/1989,22.93280462
25/08/1989,22.23280462
26/08/1989,22.63280462
27/08/1989,23.13280462
28/08/1989,23.59280462
29/08/1989,22.47280462
30/08/1989,23.29280462
31/08/1989,22.53280462
01/09/1989,21.28992835
02/09/1989,21.74992835
03/09/1989,22.28992835
04/09/1989,22.22992835
05/09/1989,23.64992835
06/09/1989,23.30992835
07/09/1989,24.22992835
08/09/1989,24.38992835
09/09/1989,23.80992835
10/09/1989,22.92992835
11/09/1989,22.72992835
12/09/1989,23.68992835
13/09/1989,22.50992835
14/09/1989,22.96992835
15/09/1989,24.30992835
16/09/1989,23.36992835
17/09/1989,23.38992835
18/09/1989,23.78992835
19/09/1989,24.26992835
20/09/1989,24.48992835
21/09/1989,23.86992835
22/09/1989,23.18992835
23/09/1989,23.44992835
24/09/1989,24.20992835
25/09/1989,23.66992835
26/09/1989,24.22992835
27/09/1989,24.16992835
28/09/1989,24.88992835
29/09/1989,24.96992835
30/09/1989,23.32992835
01/10/1989,24.31433303
02/10/1989,24.87433303
03/10/1989,25.33433303
04/10/1989,24.45433303
05/10/1989,24.79433303
06/10/1989,24.43433303
07/10/1989,24.13433303
08/10/1989,24.57433303
09/10/1989,24.67433303
10/10/1989,24.85433303
11/10/1989,25.93433303
12/10/1989,25.55433303
13/10/1989,24.39433303
14/10/1989,25.21433303
15/10/1989,24.13433303
16/10/1989,24.25433303
17/10/1989,24.15433303
18/10/1989,24.09433303
19/10/1989,24.35433303
20/10/1989,23.73433303
21/10/1989,23.63433303
22/10/1989,23.85433303
23/10/1989,23.57433303
24/10/1989,23.93433303
25/10/1989,24.07433303
26/10/1989,24.03433303
27/10/1989,25.09433303
28/10/1989,23.95433303
29/10/1989,24.95433303
30/10/1989,24.63433303
31/10/1989,24.53433303
01/11/1989,25.41720717
02/11/1989,25.87522042
03/11/1989,24.47522042
04/11/1989,25.49522042
05/11/1989,25.41720717
06/11/1989,25.41720717
07/11/1989,25.15522042
08/11/1989,25.41720717
09/11/1989,24.71522042
10/11/1989,25.53522042
11/11/1989,25.13522042
12/11/1989,25.41720717
13/11/1989,25.55522042
14/11/1989,24.47522042
15/11/1989,25.19522042
16/11/1989,25.15522042
17/11/1989,25.55522042
18/11/1989,24.67522042
19/11/1989,25.41720717
20/11/1989,25.43522042
21/11/1989,25.07522042
22/11/1989,25.95522042
23/11/1989,25.41720717
24/11/1989,24.87522042
25/11/1989,25.59522042
26/11/1989,26.15522042
27/11/1989,23.91522042
28/11/1989,23.85522042
29/11/1989,24.77522042
30/11/1989,25.89522042
01/12/1989,25.52120367
02/12/1989,25.70120367
03/12/1989,26.20120367
04/12/1989,26.16120367
05/12/1989,25.90120367
06/12/1989,26.06120367
07/12/1989,26.06120367
08/12/1989,26.06120367
09/12/1989,26.36120367
10/12/1989,26.26120367
11/12/1989,25.64120367
12/12/1989,25.98120367
13/12/1989,25.42120367
14/12/1989,25.18120367
15/12/1989,25.98120367
16/12/1989,26.36120367
17/12/1989,25.44120367
18/12/1989,26.10120367
19/12/1989,25.72120367
20/12/1989,25.96120367
21/12/1989,26.18120367
22/12/1989,25.64120367
23/12/1989,26.14120367
24/12/1989,23.30120367
25/12/1989,24.46120367
26/12/1989,25.06120367
27/12/1989,24.86120367
28/12/1989,24.62120367
29/12/1989,24.84120367
30/12/1989,25.24120367
31/12/1989,25.00120367
01/01/1990,25.14831415
02/01/1990,25.42831415
03/01/1990,24.50831415
04/01/1990,25.44831415
05/01/1990,24.88831415
06/01/1990,25.38831415
07/01/1990,24.70831415
08/01/1990,25.42831415
09/01/1990,25.68831415
10/01/1990,25.14831415
11/01/1990,25.42831415
12/01/1990,25.88831415
13/01/1990,24.68831415
14/01/1990,24.82831415
15/01/1990,25.18831415
16/01/1990,25.64831415
17/01/1990,25.14831415
18/01/1990,25.38831415
19/01/1990,25.24831415
20/01/1990,25.12831415
21/01/1990,24.22831415
22/01/1990,24.44831415
23/01/1990,25.92831415
24/01/1990,25.08831415
25/01/1990,25.64831415
26/01/1990,25.78831415
27/01/1990,25.48831415
28/01/1990,25.52831415
29/01/1990,25.38831415
30/01/1990,23.40831415
31/01/1990,25.08831415
01/02/1990,25.88163747
02/02/1990,24.78163747
03/02/1990,24.96163747
04/02/1990,23.08163747
05/02/1990,24.00163747
06/02/1990,24.80163747
07/02/1990,24.98163747
08/02/1990,25.24163747
09/02/1990,24.84163747
10/02/1990,25.22163747
11/02/1990,25.92163747
12/02/1990,25.48163747
13/02/1990,25.26163747
14/02/1990,25.02163747
15/02/1990,25.34163747
16/02/1990,25.20163747
17/02/1990,25.00163747
18/02/1990,24.88163747
19/02/1990,25.44163747
20/02/1990,25.82163747
21/02/1990,25.40163747
22/02/1990,25.44163747
23/02/1990,25.58163747
24/02/1990,26.04163747
25/02/1990,25.86152887
26/02/1990,25.86152887
27/02/1990,24.96163747
28/02/1990,24.00163747
01/03/1990,24.40458158
02/03/1990,25.52458158
03/03/1990,25.82458158
04/03/1990,25.74458158
05/03/1990,25.82458158
06/03/1990,25.70458158
07/03/1990,25.24458158
08/03/1990,26.54458158
09/03/1990,25.76458158
10/03/1990,25.50458158
11/03/1990,26.02458158
12/03/1990,25.62458158
13/03/1990,25.26458158
14/03/1990,26.24458158
15/03/1990,26.26458158
16/03/1990,26.20458158
17/03/1990,26.02458158
18/03/1990,26.70458158
19/03/1990,26.52458158
20/03/1990,25.60458158
21/03/1990,26.26458158
22/03/1990,26.42458158
23/03/1990,26.12458158
24/03/1990,26.90458158
25/03/1990,27.04458158
26/03/1990,26.46458158
27/03/1990,25.04458158
28/03/1990,25.72458158
29/03/1990,25.92458158
30/03/1990,26.18458158
31/03/1990,25.82458158
01/04/1990,25.15352551
02/04/1990,26.37352551
03/04/1990,25.63352551
04/04/1990,26.59352551
05/04/1990,26.73352551
06/04/1990,26.93352551
07/04/1990,26.33352551
08/04/1990,24.49352551
09/04/1990,25.81352551
10/04/1990,26.31352551
11/04/1990,25.75352551
12/04/1990,25.79352551
13/04/1990,25.37352551
14/04/1990,25.55352551
15/04/1990,25.37352551
16/04/1990,26.23352551
17/04/1990,25.95352551
18/04/1990,23.63352551
19/04/1990,24.25352551
20/04/1990,25.09352551
21/04/1990,26.41352551
22/04/1990,25.15352551
23/04/1990,25.07352551
24/04/1990,25.71352551
25/04/1990,24.51352551
26/04/1990,24.19352551
27/04/1990,24.43352551
28/04/1990,24.65352551
29/04/1990,24.93352551
30/04/1990,24.91352551
01/05/1990,24.24150817
02/05/1990,25.32150817
03/05/1990,23.84150817
04/05/1990,22.42150817
05/05/1990,23.76150817
06/05/1990,23.62150817
07/05/1990,24.64150817
08/05/1990,24.82150817
09/05/1990,23.62150817
10/05/1990,25.18150817
11/05/1990,23.78150817
12/05/1990,23.18150817
13/05/1990,24.04150817
14/05/1990,24.04150817
15/05/1990,25.14150817
16/05/1990,24.42150817
17/05/1990,23.28150817
18/05/1990,23.26150817
19/05/1990,24.00150817
20/05/1990,25.32150817
21/05/1990,24.30150817
22/05/1990,22.74150817
23/05/1990,23.58150817
24/05/1990,23.52150817
25/05/1990,23.94150817
26/05/1990,22.26150817
27/05/1990,22.80150817
28/05/1990,23.60150817
29/05/1990,23.58150817
30/05/1990,23.92150817
31/05/1990,24.70150817
01/06/1990,23.40152314
02/06/1990,24.32152314
03/06/1990,22.38152314
04/06/1990,23.76152314
05/06/1990,22.72152314
06/06/1990,22.02152314
07/06/1990,23.28152314
08/06/1990,23.00152314
09/06/1990,22.84152314
10/06/1990,22.30152314
11/06/1990,23.52152314
12/06/1990,22.68152314
13/06/1990,23.00152314
14/06/1990,23.12152314
15/06/1990,22.92152314
16/06/1990,22.58152314
17/06/1990,22.04152314
18/06/1990,22.48152314
19/06/1990,23.38152314
20/06/1990,22.16152314
21/06/1990,23.34152314
22/06/1990,22.88152314
23/06/1990,23.58152314
24/06/1990,23.44152314
25/06/1990,22.32152314
26/06/1990,22.92152314
27/06/1990,23.02152314
28/06/1990,22.14152314
29/06/1990,22.40152314
30/06/1990,23.12152314
01/07/1990,22.16671441
02/07/1990,23.10671441
03/07/1990,21.50671441
04/07/1990,22.54671441
05/07/1990,22.44671441
06/07/1990,22.48671441
07/07/1990,21.66671441
08/07/1990,22.32671441
09/07/1990,21.88671441
10/07/1990,22.52671441
11/07/1990,21.56671441
12/07/1990,22.24671441
13/07/1990,22.86671441
14/07/1990,22.66671441
15/07/1990,22.32671441
16/07/1990,22.26671441
17/07/1990,21.72671441
18/07/1990,23.30671441
19/07/1990,22.40671441
20/07/1990,20.86671441
21/07/1990,20.62671441
22/07/1990,22.60671441
23/07/1990,22.70671441
24/07/1990,21.88671441
25/07/1990,22.08671441
26/07/1990,23.02671441
27/07/1990,21.56671441
28/07/1990,22.72671441
29/07/1990,22.20671441
30/07/1990,22.22671441
31/07/1990,22.34671441
01/08/1990,22.51280462
02/08/1990,22.13280462
03/08/1990,21.87280462
04/08/1990,21.77280462
05/08/1990,21.41280462
06/08/1990,21.45280462
07/08/1990,22.05280462
08/08/1990,22.57280462
09/08/1990,21.43280462
10/08/1990,22.11280462
11/08/1990,21.99280462
12/08/1990,22.33280462
13/08/1990,21.15280462
14/08/1990,22.35280462
15/08/1990,21.83280462
16/08/1990,21.49280462
17/08/1990,22.57280462
18/08/1990,22.53280462
19/08/1990,22.25280462
20/08/1990,23.21280462
21/08/1990,22.91280462
22/08/1990,22.37280462
23/08/1990,20.23280462
24/08/1990,21.05280462
25/08/1990,21.89280462
26/08/1990,21.41280462
27/08/1990,22.53280462
28/08/1990,23.51280462
29/08/1990,23.81280462
30/08/1990,23.41280462
31/08/1990,22.05280462
01/09/1990,21.66992835
02/09/1990,23.42992835
03/09/1990,23.70992835
04/09/1990,23.60992835
05/09/1990,23.00992835
06/09/1990,21.76992835
07/09/1990,22.54992835
08/09/1990,21.98992835
09/09/1990,23.34992835
10/09/1990,22.72992835
11/09/1990,22.98992835
12/09/1990,23.52992835
13/09/1990,23.76992835
14/09/1990,23.40992835
15/09/1990,22.72992835
16/09/1990,23.36992835
17/09/1990,22.78992835
18/09/1990,24.02992835
19/09/1990,23.12992835
20/09/1990,24.12992835
21/09/1990,24.54992835
22/09/1990,24.04992835
23/09/1990,23.82992835
24/09/1990,23.90992835
25/09/1990,22.68992835
26/09/1990,23.86992835
27/09/1990,23.02992835
28/09/1990,21.42992835
29/09/1990,22.28992835
30/09/1990,23.24992835
01/10/1990,23.63433303
02/10/1990,22.95433303
03/10/1990,22.85433303
04/10/1990,23.39433303
05/10/1990,23.31433303
06/10/1990,23.15433303
07/10/1990,23.87433303
08/10/1990,23.79433303
09/10/1990,25.05433303
10/10/1990,24.79433303
11/10/1990,24.03433303
12/10/1990,24.49433303
13/10/1990,25.25433303
14/10/1990,25.89433303
15/10/1990,24.01433303
16/10/1990,23.95433303
17/10/1990,24.21433303
18/10/1990,24.17433303
19/10/1990,24.29433303
20/10/1990,24.41433303
21/10/1990,24.01433303
22/10/1990,24.53433303
23/10/1990,24.65433303
24/10/1990,24.47433303
25/10/1990,25.37433303
26/10/1990,25.25433303
27/10/1990,24.75433303
28/10/1990,24.55433303
29/10/1990,24.07433303
30/10/1990,25.31433303
31/10/1990,25.31433303
01/11/1990,25.59522042
02/11/1990,25.57522042
03/11/1990,25.69522042
04/11/1990,25.27522042
05/11/1990,25.61522042
06/11/1990,25.79522042
07/11/1990,25.97522042
08/11/1990,24.47522042
09/11/1990,25.71522042
10/11/1990,24.73522042
11/11/1990,25.07522042
12/11/1990,24.69522042
13/11/1990,24.69522042
14/11/1990,25.09522042
15/11/1990,24.63522042
16/11/1990,24.95522042
17/11/1990,25.15522042
18/11/1990,25.07522042
19/11/1990,25.03522042
20/11/1990,24.17522042
21/11/1990,24.45522042
22/11/1990,24.77522042
23/11/1990,26.11522042
24/11/1990,26.55522042
25/11/1990,26.09522042
26/11/1990,25.33522042
27/11/1990,26.03522042
28/11/1990,26.19522042
29/11/1990,26.37522042
30/11/1990,26.29522042
01/12/1990,25.76120367
02/12/1990,25.52120367
03/12/1990,25.72120367
04/12/1990,25.36120367
05/12/1990,24.90120367
06/12/1990,24.06120367
07/12/1990,24.84120367
08/12/1990,24.66120367
09/12/1990,25.78120367
10/12/1990,25.52120367
11/12/1990,24.82120367
12/12/1990,24.86120367
13/12/1990,25.60120367
14/12/1990,24.60120367
15/12/1990,25.32120367
16/12/1990,24.26120367
17/12/1990,24.08120367
18/12/1990,24.06120367
19/12/1990,25.58120367
20/12/1990,25.16120367
21/12/1990,25.48120367
22/12/1990,25.26120367
23/12/1990,25.64120367
24/12/1990,24.74120367
25/12/1990,24.60120367
26/12/1990,25.58120367
27/12/1990,25.26120367
28/12/1990,25.76120367
29/12/1990,25.78120367
30/12/1990,25.24120367
31/12/1990,24.90120367
01/01/1991,25.10831415
02/01/1991,24.84831415
03/01/1991,24.84831415
04/01/1991,25.84831415
05/01/1991,24.82831415
06/01/1991,25.44831415
07/01/1991,26.04831415
08/01/1991,25.42831415
09/01/1991,26.32831415
10/01/1991,26.12831415
11/01/1991,26.46831415
12/01/1991,25.74831415
13/01/1991,25.92831415
14/01/1991,25.92831415
15/01/1991,25.98831415
16/01/1991,26.16831415
17/01/1991,26.74831415
18/01/1991,26.16831415
19/01/1991,26.52831415
20/01/1991,26.28831415
21/01/1991,26.12831415
22/01/1991,25.98831415
23/01/1991,25.46831415
24/01/1991,25.74831415
25/01/1991,25.58831415
26/01/1991,25.74831415
27/01/1991,26.72831415
28/01/1991,26.66831415
29/01/1991,26.50831415
30/01/1991,25.58831415
31/01/1991,25.88831415
01/02/1991,25.36163747
02/02/1991,25.96163747
03/02/1991,25.68163747
04/02/1991,24.94163747
05/02/1991,25.80163747
06/02/1991,25.66163747
07/02/1991,26.38163747
08/02/1991,26.40163747
09/02/1991,27.02163747
10/02/1991,26.32163747
11/02/1991,25.70163747
12/02/1991,25.80163747
13/02/1991,26.52163747
14/02/1991,27.24163747
15/02/1991,26.50163747
16/02/1991,23.88163747
17/02/1991,24.50163747
18/02/1991,25.80163747
19/02/1991,25.92163747
20/02/1991,26.18163747
21/02/1991,26.82163747
22/02/1991,25.86163747
23/02/1991,26.92163747
24/02/1991,26.40163747
25/02/1991,26.88163747
26/02/1991,27.12163747
27/02/1991,26.34163747
28/02/1991,26.70163747
01/03/1991,26.90458158
02/03/1991,24.84458158
03/03/1991,26.12458158
04/03/1991,26.26458158
05/03/1991,25.68458158
06/03/1991,25.86458158
07/03/1991,26.12458158
08/03/1991,25.16458158
09/03/1991,25.12458158
10/03/1991,26.30458158
11/03/1991,26.10458158
12/03/1991,26.18458158
13/03/1991,26.06458158
14/03/1991,26.38458158
15/03/1991,26.20458158
16/03/1991,25.02458158
17/03/1991,23.76458158
18/03/1991,25.54458158
19/03/1991,25.64458158
20/03/1991,25.42458158
21/03/1991,25.52458158
22/03/1991,26.16458158
23/03/1991,26.48458158
24/03/1991,26.50458158
25/03/1991,26.24458158
26/03/1991,25.74458158
27/03/1991,25.46458158
28/03/1991,25.22458158
29/03/1991,23.38458158
30/03/1991,25.00458158
31/03/1991,24.80458158
01/04/1991,26.09352551
02/04/1991,26.67352551
03/04/1991,26.03352551
04/04/1991,26.31352551
05/04/1991,25.65352551
06/04/1991,24.99352551
07/04/1991,25.75352551
08/04/1991,25.41352551
09/04/1991,25.29352551
10/04/1991,24.79352551
11/04/1991,24.93352551
12/04/1991,25.93352551
13/04/1991,25.69352551
14/04/1991,25.95352551
15/04/1991,24.05352551
16/04/1991,22.29352551
17/04/1991,24.11352551
18/04/1991,25.83352551
19/04/1991,26.21352551
20/04/1991,26.03352551
21/04/1991,24.89352551
22/04/1991,24.65352551
23/04/1991,25.09352551
24/04/1991,25.83352551
25/04/1991,25.85352551
26/04/1991,25.71352551
27/04/1991,25.41352551
28/04/1991,25.01352551
29/04/1991,24.33352551
30/04/1991,24.33352551
01/05/1991,25.56150817
02/05/1991,23.88150817
03/05/1991,24.32150817
04/05/1991,23.80150817
05/05/1991,23.94150817
06/05/1991,22.78150817
07/05/1991,25.10150817
08/05/1991,24.78150817
09/05/1991,24.40150817
10/05/1991,24.70150817
11/05/1991,24.68150817
12/05/1991,23.68150817
13/05/1991,23.58150817
14/05/1991,24.38150817
15/05/1991,23.22150817
16/05/1991,23.22150817
17/05/1991,24.42150817
18/05/1991,24.44150817
19/05/1991,24.20150817
20/05/1991,24.06150817
21/05/1991,23.94150817
22/05/1991,23.48150817
23/05/1991,24.82150817
24/05/1991,23.44150817
25/05/1991,23.14150817
26/05/1991,24.32150817
27/05/1991,25.14150817
28/05/1991,24.26150817
29/05/1991,24.04150817
30/05/1991,23.66150817
31/05/1991,24.10150817
01/06/1991,23.74152314
02/06/1991,22.54152314
03/06/1991,23.82152314
04/06/1991,24.04152314
05/06/1991,23.82152314
06/06/1991,23.22152314
07/06/1991,24.14152314
08/06/1991,22.98152314
09/06/1991,22.84152314
10/06/1991,22.72152314
11/06/1991,24.20152314
12/06/1991,23.00152314
13/06/1991,23.28152314
14/06/1991,23.14152314
15/06/1991,22.94152314
16/06/1991,23.80152314
17/06/1991,22.42152314
18/06/1991,23.84152314
19/06/1991,23.20152314
20/06/1991,24.18152314
21/06/1991,22.86152314
22/06/1991,22.70152314
23/06/1991,23.14152314
24/06/1991,22.12152314
25/06/1991,22.80152314
26/06/1991,22.20152314
27/06/1991,22.24152314
28/06/1991,22.20152314
29/06/1991,22.16152314
30/06/1991,22.76152314
01/07/1991,23.06671441
02/07/1991,22.82671441
03/07/1991,20.88671441
04/07/1991,20.82671441
05/07/1991,21.92671441
06/07/1991,22.34671441
07/07/1991,22.24671441
08/07/1991,22.14671441
09/07/1991,21.62671441
10/07/1991,21.82671441
11/07/1991,22.10671441
12/07/1991,22.52671441
13/07/1991,22.86671441
14/07/1991,22.78671441
15/07/1991,21.76671441
16/07/1991,21.26671441
17/07/1991,20.58671441
18/07/1991,21.22671441
19/07/1991,22.90671441
20/07/1991,21.98671441
21/07/1991,21.78671441
22/07/1991,21.96671441
23/07/1991,21.54671441
24/07/1991,22.40671441
25/07/1991,21.58671441
26/07/1991,21.24671441
27/07/1991,21.88671441
28/07/1991,22.28671441
29/07/1991,21.24671441
30/07/1991,22.48671441
31/07/1991,21.88671441
01/08/1991,22.81280462
02/08/1991,20.61280462
03/08/1991,21.35280462
04/08/1991,21.21280462
05/08/1991,21.83280462
06/08/1991,21.47280462
07/08/1991,21.19280462
08/08/1991,21.63280462
09/08/1991,22.75280462
10/08/1991,22.95280462
11/08/1991,21.39280462
12/08/1991,21.37280462
13/08/1991,21.71280462
14/08/1991,21.29280462
15/08/1991,21.69280462
16/08/1991,21.39280462
17/08/1991,20.31280462
18/08/1991,22.57280462
19/08/1991,22.05280462
20/08/1991,22.21280462
21/08/1991,21.03280462
22/08/1991,21.33280462
23/08/1991,21.11280462
24/08/1991,22.03280462
25/08/1991,22.17280462
26/08/1991,21.69280462
27/08/1991,21.93280462
28/08/1991,22.13280462
29/08/1991,22.51280462
30/08/1991,21.87280462
31/08/1991,22.73280462
01/09/1991,22.44992835
02/09/1991,22.50992835
03/09/1991,22.90992835
04/09/1991,23.16992835
05/09/1991,22.10992835
06/09/1991,22.54992835
07/09/1991,21.52992835
08/09/1991,21.64992835
09/09/1991,22.90992835
10/09/1991,22.60992835
11/09/1991,22.40992835
12/09/1991,22.20992835
13/09/1991,22.50992835
14/09/1991,22.48992835
15/09/1991,23.32992835
16/09/1991,23.36992835
17/09/1991,21.72992835
18/09/1991,23.06992835
19/09/1991,23.32992835
20/09/1991,23.88992835
21/09/1991,23.66992835
22/09/1991,23.92992835
23/09/1991,22.26992835
24/09/1991,23.52992835
25/09/1991,23.70992835
26/09/1991,22.82992835
27/09/1991,22.76992835
28/09/1991,23.70992835
29/09/1991,22.36992835
30/09/1991,23.08992835
01/10/1991,22.47433303
02/10/1991,23.87433303
03/10/1991,23.29433303
04/10/1991,23.31433303
05/10/1991,22.97433303
06/10/1991,23.53433303
07/10/1991,23.37433303
08/10/1991,23.91433303
09/10/1991,23.57433303
10/10/1991,23.91433303
11/10/1991,24.31433303
12/10/1991,23.97433303
13/10/1991,24.33433303
14/10/1991,23.73433303
15/10/1991,24.37433303
16/10/1991,24.41433303
17/10/1991,23.89433303
18/10/1991,23.91433303
19/10/1991,23.31433303
20/10/1991,24.19433303
21/10/1991,22.95433303
22/10/1991,22.47433303
23/10/1991,22.03433303
24/10/1991,23.03433303
25/10/1991,23.75433303
26/10/1991,24.55433303
27/10/1991,23.93433303
28/10/1991,23.97433303
29/10/1991,23.91433303
30/10/1991,23.85433303
31/10/1991,23.31433303
01/11/1991,24.01522042
02/11/1991,24.33522042
03/11/1991,25.27522042
04/11/1991,24.77522042
05/11/1991,25.05522042
