Year-Month,Areal Average Precipitation [cm/day],Total Precipitation Volume [cm/day],Outlet Precipitation  [cm/day],Areal Average Temperature [deg C],Outlet Temperature [deg C],Average Areal Runoff [cm/day],Total Runoff Volume [cm/day],Outlet Runoff [cm/day],Shallow GroundWater Discharge [cm/day],Snow Fall [cm/day],Snow Melt [cm/day],Areal Precipitation + Snow Melt [cm/day],Average Catchment Saturated Storage [cm],Total Areal Saturated storage Volume [cm],Outlet Catchment Saturated storage [cm],Average Areal Evapotranspiration [cm/day],Evapotranspiration [cm/day],Outlet Evapotranspiration [cm/day],Daylight hours [hours],Percolation [cm/day ?],Average Catchment Unsaturated Storage [cm],Total Areal Unsaturated Storage [cm],Outlet Catchment Unsaturated Storage [cm],Modeled Inflow [m3/day],Modeled Outflow [m3/day],Average Deep seepage [cm],Deep seepage [cm],Outlet Deep seepage [cm],Generated Flow [m3/day],Modeled Outflow [m3/s],Observed Flow [m3/s],Daily Demand [m3/day],Actual Daily Demand [m3/day],Reservoir Inflow [m3/s],Reservoir Outflow [m3/s],Reservoir Volume [m3],Generated SedLoad [tonne/day],Routed SedLoad [tonne/day],Sediment Concentration [??],MODFLOW GW Flow [m3/day],Basin Water Balance [% Volume Error]
2005-Aug,0.5226142866938934,376.04240646201083,0.5699973190658304,22.739246387214084,22.86989743665187,0.0028799820922505584,2.072265194640059,0.006599895299828518,127.01174893214473,0.0,0.0,376.04240646201083,25.248929433518242,18167.639933523144,26.90317569337395,0.2698214715611833,194.1476114686055,0.2719371516461196,11.720018171371198,0.2336679140356607,17.755057824968468,12775.492062435636,17.7968755096457,1146186.3108751874,1290840.1412678477,0.025040301821303883,18.017523812802818,0.026653914459653108,1290840.1412678477,14.940279412822314,19.417858583548394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04835479431167617
2005-Sep,0.14205486137646614,102.21429700968383,0.15649868253434102,24.21480697954928,24.309688306212948,0.0,0.0,0.0,114.90405622514467,0.0,0.0,102.21429700968383,22.630623074538796,16283.661157676725,24.395751680940155,0.3055394746077137,219.848179098709,0.30718422554662805,11.95873281223881,0.0,15.100537629360169,10865.455946367443,15.391668918330703,1021006.8062508391,1149040.562251447,0.02265327635088969,16.299961118795515,0.02442017185279294,1149040.562251447,13.299080581613964,11.9992779091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3458286594272813
2005-Oct,0.08423549752148841,60.61089412210928,0.0897135119464209,25.669161802943208,25.719302978874158,0.0,0.0,0.0,89.97168386184829,0.0,0.0,60.61089412210928,17.72013392520679,12750.362884677215,19.10225739558688,0.3454472342487313,248.56344837856636,0.3463029531344723,12.205767895979593,0.0,8.580329974316557,6173.89921004971,9.136113723179124,799464.3932569334,899716.8386184827,0.017737871797003788,12.763126010687904,0.01912137877436124,899716.8386184827,10.413389335862067,8.585147888387098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4039899938002051
2005-Nov,0.06760526656962132,48.644761112771896,0.07288879503663219,26.558533316978654,26.602151998446576,0.0,0.0,0.0,70.4262071783926,0.0,0.0,48.644761112771896,13.87060650061552,9980.470072059394,14.952477036911905,0.2081921827085357,149.80281133828248,0.23331697975250032,12.408634644234434,0.0,0.8789816300529316,632.4633210699163,1.1484377442696718,625788.4989427846,704262.0717839263,0.013884490991607126,9.990460532591984,0.014967444481393295,704262.0717839263,8.151181386388037,4.978789774499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2523479800824347
2005-Dec,0.28790221794635806,207.15744980334054,0.258139688506281,26.258938152441754,26.341150484143224,0.0024877789812066055,1.790058975916382,0.001746685734852754,55.14482826809708,0.0,0.0,207.15744980334054,10.860903122516431,7814.865093678594,11.708024773995655,0.2854144389651515,205.36739082742412,0.2563930027714283,12.504114788698477,0.0,2.1696867808887066,1561.1785960074408,1.5497451079277655,506603.7327299591,569348.8724401345,0.010871774897413844,7.822687781460054,0.011719744518514166,569348.8724401345,6.589686023612668,5.523362798193548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08751067145521536
2006-Jan,0.09289391956728711,66.84098377936529,0.0995624159837858,26.48444459855027,26.558351551407053,0.0,0.0,0.0,42.99932389415355,0.0,0.0,66.84098377936529,8.46881758118173,6093.661471181083,9.129362901816608,0.09289391956728713,66.8409837793653,0.0995624159837858,12.450466826643348,0.0,0.004761481047870489,3.4260808346657807,0.00712943275658795,382080.52702762495,429993.23894153564,0.008477294876057785,6.099761232413498,0.009138501403219828,429993.2389415356,4.9767735988603645,4.181571475774192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06823667466699888
2006-Feb,0.11039932739471447,79.43684243292024,0.11845488259319394,27.436873385177485,27.49079365859178,0.0,0.0,0.0,33.918784218410956,0.0,0.0,79.43684243292024,6.680384017857652,4806.810196593314,7.201436261661463,0.11039932739471447,79.43684243292026,0.11845488259319394,12.280478288510734,0.0,0.09668947294199458,69.57204005015574,0.13837384079378925,301393.27265256894,339187.8421841095,0.0066870710889465985,4.811621818411725,0.0072086449065680335,339187.8421841095,3.925785210464231,3.4992788093214275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05382654502915423
2006-Mar,0.3116330800220092,224.23277803211656,0.323263244638127,27.20463315432693,27.278505973233653,0.001730864249614446,1.2454277930318283,0.003387954494555088,26.781265410412008,0.0,0.0,224.23277803211656,5.274632966608788,3795.314679426655,5.6860403550383,0.28000742999811157,201.47682618827125,0.29431257180422205,12.049476620434053,0.0,0.8040814653599289,578.5695816665486,0.881379732089579,247905.67040721298,280266.93203443836,0.005279912879488276,3.7991137932198753,0.005691732087125427,280266.93203443836,3.2438302318800734,2.9015806620967743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012605056769271544
2006-Apr,0.4712886862996821,339.11153262875956,0.5253374758341662,26.44041882066252,26.54056004207732,7.095415246261981E-4,0.5105442181710592,0.0015977056568985397,20.963294953880286,0.0,0.0,339.11153262875956,4.128770054662611,2970.8193339019895,4.450803173624211,0.3348423992523096,240.93283480040608,0.3390465094737202,11.801830967325646,0.0,3.0044932862359652,2161.8561036715128,3.5721855985303064,190191.3980255135,214738.39172051343,0.00413290295762023,2.973793127029018,0.004455258432056268,214738.39172051343,2.485398052320758,4.451167798166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10246958203809517
2006-May,0.7027682537149089,505.6705720462793,0.759060376999767,25.153998051491186,25.28525817583632,0.01298191736253286,9.341021800954257,0.023199421923972736,16.56349138697748,0.0,0.0,505.6705720462793,3.286764029808202,2364.961476772224,3.6400363605722847,0.3031526428752571,218.13075580710537,0.3055453157536484,11.596955491163309,0.024545595651393408,10.93885346014456,7870.953557565876,12.926311605125111,222970.16516623224,259045.13187931737,0.0032654839180748835,2.34964956389552,0.0035896574080250578,259045.1318793173,2.998207544899507,8.946037862129034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36034868546385357
2006-Jun,0.9057770320902059,651.743711447219,0.9275520233527703,23.736927532231423,23.88550503278415,0.03550976511021388,25.5507318971684,0.053951285359309216,50.64094861491774,0.0,0.0,651.743711447219,10.512014036870152,7563.825092103585,12.752482218807332,0.2746652034385041,197.63287514734466,0.2771760401796161,11.496333642849844,0.5381605638845536,17.55013448512756,12628.04131756318,17.98046140448123,658001.3147382641,761916.8051208614,0.009983837310295894,7.183780282087617,0.012166664555742591,761916.8051208614,8.818481540750712,15.082657463433334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152387084345443
2006-Jul,0.5324016827295238,383.0848391928844,0.5589004915617914,23.152928155913557,23.29752700267067,0.01361013592633318,9.793050814569702,0.021634280207499235,94.94677854522486,0.0,0.0,383.0848391928844,18.955083024676675,13638.95939465888,21.226478605621274,0.26795629268948734,192.80553879808647,0.2703333836985149,11.543543622556387,0.25509254576365425,17.815467522805903,12818.959316827288,17.817259253970636,921331.1948437244,1047398.2935979457,0.01871870918810113,13.46887872791547,0.02097608962880086,1047398.2935979456,12.12266543516141,15.581343773677421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10016189808098186
2006-Aug,0.20035255434065535,144.1618773028295,0.21541278459428104,23.473068963314674,23.60317861756016,0.0,0.0,0.0,92.15295397368625,0.0,0.0,144.1618773028295,18.149740184084532,13059.482201796369,20.20069384797648,0.28141047309076744,202.48637321820394,0.2835892833328314,11.720018171371198,0.0,16.686084583628848,12006.321987388885,16.913060721958708,815512.2814453106,921529.5397368625,0.01816790809217671,13.072554756552922,0.02022091476273922,921529.5397368625,10.665851154361835,7.064176233419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22729768650516585
2006-Sep,0.17385299660951106,125.09435903340419,0.19079135911947864,24.895259286896525,24.976785718851637,0.0,0.0,0.0,72.1336174903328,0.0,0.0,125.09435903340419,14.20688496172908,10222.436212247503,15.812288811548397,0.3175318063844529,228.4771534976757,0.31898615732775915,11.95873281223881,0.0,14.104953324848422,10149.092220314762,14.882882483257287,638350.1388923682,721336.1749033277,0.014221106067796878,10.232668881128635,0.01582811692847687,721336.1749033277,8.348798320640366,6.351009424633333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2581494047395949
2006-Oct,0.04530589625441082,32.59944989679502,0.047235769558768535,26.325787106620652,26.38725555957187,0.0,0.0,0.0,56.481757405805965,0.0,0.0,32.59944989679502,11.124214448389687,8004.328388408765,12.38127092134411,0.35822289763400705,257.7560619864711,0.35934025629996946,12.205767895979593,0.0,6.133019788294665,4412.959191489331,7.012471262533862,499838.20220458705,564817.5740580595,0.011135349798187874,8.012340729137902,0.012393664585930041,564817.5740580595,6.537240440486802,3.0597753294193546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40254927825463727
2006-Nov,0.1519335593343513,109.32242521699847,0.16980308711188793,26.72964364502575,26.776303437374207,0.0,0.0,0.0,44.211642798293276,0.0,0.0,109.32242521699847,8.70758662961259,6265.465591058072,9.69155976203907,0.1949753556201172,140.2927623582548,0.24251166068133892,12.408634644234434,0.0,0.21927143655751483,157.77478873203077,0.42698163184979004,391253.19515179744,442116.42798293266,0.008716302932545132,6.27173732838646,0.009701261023062131,442116.42798293266,5.117088286839499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11320232935709854
2006-Dec,0.05786765544861478,41.63815066915172,0.05969527925429199,27.151480989781167,27.176783854697682,0.0,0.0,0.0,34.61841191286454,0.0,0.0,41.63815066915172,6.818177331391023,4905.958135206431,7.588643775375918,0.05786765544861478,41.63815066915172,0.05969527925429199,12.504114788698477,0.0,5.497959299401767E-7,3.956007132250847E-4,5.319001186219626E-6,306357.4075675869,346184.1191286453,0.006825002333724749,4.910869004210641,0.007596240015391309,346184.1191286453,4.0067606380630245,1.4348565955806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054936801262298
2007-Jan,0.3386177944694126,243.64938645031566,0.359883583456539,26.934030940294406,26.991645528700676,8.206827363007205E-4,0.5905148767605568,0.0024352878063240114,26.99379712101973,0.0,0.0,243.64938645031566,5.316491584939251,3825.433671518773,5.91726480728782,0.3377971117331119,243.05887157355505,0.3574482956502149,12.450466826643348,0.0,2.350538204670071,1691.308610326507,2.6526349584555957,242976.89229476705,275843.1199778028,0.005321813398337587,3.829262934453226,0.005923187995283103,275843.11997780274,3.1926287034467915,2.825763736999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04283711429296301
2007-Feb,0.24182006822826135,173.99945371303141,0.23848175121594775,27.14168326182724,27.217782802023162,1.7196812140871997E-9,1.2373811404655179E-6,0.0,21.29328316969005,0.0,0.0,173.99945371303141,4.193762006873571,3017.5837081878167,4.667664744116643,0.17867851240851323,128.56651549693404,0.173991023417571,12.280478288510734,0.0,0.20592471297287449,148.1712738972151,0.18826519211791373,188436.0113124176,212932.84407071193,0.004197959966840412,3.0206043125003164,0.004672337081197841,212932.84407071196,2.464500510077684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02935072427634542
2007-Mar,0.5077045602501365,365.31424698694343,0.5260169891407386,25.925403908875943,26.058363897892296,0.00873571802473424,6.285707283235301,0.01706456411459732,16.812544469591973,0.0,0.0,365.31424698694343,3.3112700222674727,2382.59454309236,3.6854495595734873,0.3412960222584663,245.57648115187905,0.34380896449978987,12.049476620434053,0.0,6.015657645172215,4328.512317664862,6.20500537425555,198948.77581509296,230982.51752827273,0.0033145846068743483,2.3849795226149753,0.0036891386982717597,230982.51752827273,2.6734087676883425,8.635307227258066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13099258354926563
2007-Apr,0.5137063236574932,369.6327618308364,0.5654609782474732,26.093709083988973,26.193089085327124,0.01452545502030778,10.45166043076728,0.02816347241557935,13.160182061608685,0.0,0.0,369.6327618308364,2.5919286891405666,1864.9989609128927,2.8848213469760258,0.3306779551530432,237.93634652877583,0.33259743923039764,11.801830967325646,0.0,5.063956575140202,3643.7243780329577,5.624713394596187,200031.72622910663,236118.42492375962,0.0025945232123529187,1.8668658267396323,0.002887709056032057,236118.42492375962,2.732852140321292,8.034193996700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14761869995308813
2007-May,0.3195791831275742,229.95032500679795,0.3344427825701603,24.941257216712962,25.061351001245935,0.0,0.0,0.0,10.304629609344607,0.0,0.0,229.95032500679795,2.0295209435850903,1460.3235292681593,2.2588605028831,0.2991784153822528,215.2711361825615,0.30136535569625156,11.596955491163309,0.0,12.202686938317399,8780.33356228384,13.739152833418492,91191.34699214422,103046.29609344607,0.002031552496081171,1.461785314582742,0.002261121624507608,103046.29609344607,1.192665464044515,8.988875020064517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048099969715431
2007-Jun,0.6991480834264449,503.06571109674746,0.7425125781563079,23.715462835971017,23.846130256127125,0.018820758077064147,13.542307087528817,0.03359815161260301,11.472277473739329,0.0,0.0,503.06571109674746,2.4767727145707212,1782.1395158149317,3.3343997842914055,0.2744909414735916,197.50748651884962,0.2767149356924097,11.496333642849844,0.21728078848932653,15.251122304896176,10973.807794387303,16.66273194577617,209242.15898233332,250145.84561268144,0.0022617536797611554,1.627424504489022,0.0030355161467265864,250145.84561268144,2.8952065464430725,17.324326483999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38763074725712726
2007-Jul,0.5191055273729952,373.5177102714923,0.558458951212111,23.008433042052143,23.12901650378596,0.005536182039962161,3.9835099612164133,0.009726448018591098,52.589655310278125,0.0,0.0,373.5177102714923,10.609730819390188,7634.136323514838,13.380962422664446,0.2657436225133633,191.21343188688795,0.2677396894223667,11.543543622556387,0.2520749972593219,17.955774290187833,12919.91578853605,17.961253978705155,489767.1693792171,565731.6527149453,0.010368023845976843,7.460218246158024,0.013109113960825536,565731.6527149453,6.547820054571127,15.437699686741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16436991758211392
2007-Aug,0.5657640088532391,407.09040069426857,0.6029871429591177,22.939027838584124,23.07284392970198,0.0045510142045261616,3.274641311738959,0.00885121785407127,90.95649956292655,0.0,0.0,407.09040069426857,18.2247430116708,13113.44981136062,21.34454649908641,0.272936557296832,196.38904337391986,0.27512110335942863,11.720018171371198,0.3106473268780785,17.76289801062039,12781.13339745981,17.779806729989037,825480.0042025353,942311.4087466552,0.017932027712505225,12.902829152283726,0.021027913197848382,942311.4087466551,10.906382045678876,18.080084800161295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439353522501143
2007-Sep,0.2586512942996844,186.1102109516892,0.27625590677804135,23.70821608384373,23.835118562719206,3.3352679993061373E-6,0.0023998620714887372,1.9867928993407007E-5,87.3966166802698,0.0,0.0,186.1102109516892,17.266481163626814,12423.941122957205,20.215957259270613,0.29706421058465454,213.74987914829302,0.2992071629557623,11.95873281223881,0.05351275278386609,16.936486590555,12186.496497854538,17.028632827374516,768237.8419523406,873990.1654234133,0.017230198609452404,12.397834337643992,0.020167564729314115,873990.1654234133,9.858184441955027,9.046798006266668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1771080717799111
2007-Oct,0.056557673794551865,40.69556515980565,0.06204998029777732,25.263368832839618,25.323789138359,0.0,0.0,0.0,69.81655916495377,0.0,0.0,40.69556515980565,13.750534896065343,9894.073629649754,16.12910632068301,0.33776580873539863,243.03634778327745,0.33880457735792635,12.205767895979593,0.0,10.203258177319809,7341.662592166872,10.434219722618154,613516.8343503895,698165.5916495377,0.013764299195260609,9.903977607257014,0.016145251572255274,698165.5916495376,8.080620273721502,7.285978501548385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.392001733599173
2007-Nov,0.0472698314036347,34.012581758002725,0.047876350914123164,26.30501855223608,26.349930570635248,0.0,0.0,0.0,54.64958806132245,0.0,0.0,34.012581758002725,10.763364403527147,7744.681986278328,12.62521422947845,0.23725158486321277,170.71224262406102,0.24700052194996208,12.408634644234434,0.0,1.5646550727262742,1125.833475684536,1.7413674066346905,480236.24576969794,546495.8806132243,0.010774138542069218,7.752434420699028,0.012637852081560012,546495.8806132243,6.3251838033938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27670651616527725
2007-Dec,0.08551845880721368,61.534037368601325,0.09582806492980699,26.573176092578912,26.631525123498317,0.0,0.0,0.0,42.79148727873683,0.0,0.0,61.534037368601325,8.427883672848958,6064.207845845413,9.885741379895425,0.0852798742376711,61.3623659888481,0.09351987831127617,12.504114788698477,0.0,0.06504814924597192,46.80481035659589,0.08935833111735254,376032.53621204116,427914.8727873683,0.0084363199928418,6.070278123969382,0.009895637016912338,427914.8727873683,4.952718435038985,2.8960345561290324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06766826910899168
2008-Jan,0.2444405727696772,175.88501417126633,0.2535655158948738,26.747608595644362,26.80808648719691,2.2991587307559017E-7,1.6543389722868324E-4,9.367865638405923E-7,33.36677398767882,0.0,0.0,175.88501417126633,6.571664309647263,4728.581909027901,7.708432665006254,0.1706524677278926,122.79144728139556,0.1755697394416841,12.450466826643348,0.0,0.70074096742605,504.2118564427075,0.7654959710085256,293213.310006483,333669.3942157606,0.006578242552199462,4.733315224252153,0.007716148813820073,333669.3942157606,3.861914284904635,2.606883368225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020837328580362417
2008-Feb,0.11527778708366751,82.94709419596921,0.11618309940414591,27.314934713857518,27.402437027828334,0.0,0.0,0.0,26.21902925460582,0.0,0.0,82.94709419596921,5.163899238497429,3715.637221967679,6.05715199274552,0.18264257793341426,131.4188231687869,0.19657565836570115,12.276744598949735,0.0,0.4254485306740657,306.1276612097479,0.4903813474560815,230401.15440264656,262190.29254605813,0.005169068306804232,3.7193565785462255,0.0060632152079534716,262190.29254605813,3.0346098674312287,1.8330958877241381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10897240714006519
2008-Mar,0.5433462271535043,390.95988763225967,0.5569787048079965,26.588351772371954,26.68981741594964,0.006191777008009049,4.455237420119839,0.009873342873770485,20.615716005813077,0.0,0.0,390.95988763225967,4.060313566521397,2921.5620839683734,4.76266775836296,0.23816664551324734,171.37066627924753,0.24262861835690658,12.041245995902008,0.0,2.8875302036130956,2077.6963702379708,2.9285383549688975,218370.80802822756,250709.53425932914,0.004064377944465862,2.9244865705389116,0.004767435193556519,250709.53425932914,2.9017307205940868,7.783745142096773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26627222264824424
2008-Apr,0.3532496014441055,254.17757147269316,0.34746853895878205,25.575099157850453,25.675475729197828,7.465661637694613E-8,5.37184964044842E-5,0.0,16.13715142628287,0.0,0.0,254.17757147269316,3.1782497800547436,2286.88102499037,3.7280243280469647,0.3206280739657511,230.7050449693905,0.3225190315120488,11.794115792158676,0.0,10.990099787805748,7907.827391417537,10.722416035187525,141806.63844375696,161372.05144779274,0.0031814312112660088,2.2891701951855556,0.0037317560841310963,161372.05144779274,1.8677320769420456,8.230833336033335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007013014078888902
